NumWaters,NumHBonds,NumFreeOH,ThreeCycles,FourCycles,FiveCycles,SixCycles,Energy,HBondSaturation,ADD,AAAD,A,D,AA,AAAADD,AD,AAD,AAA,None,AAADD,AADD,DD,AAAAD
12,20,4,0,11,0,8,-120.088501,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-120.025482,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-119.144501,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-118.78167,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-118.715942,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-118.682449,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-118.586182,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-118.291756,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.533066,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.528046,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.44574,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.438026,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.428101,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.421745,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.362663,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-117.323097,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.942192,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.935089,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.922089,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.921791,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.88311,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,19,5,0,7,5,3,-116.844345,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0
12,20,4,0,11,0,8,-116.814766,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.804489,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,0,11,0,8,-116.627739,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,18,6,0,4,4,0,-116.583977,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,20,4,0,11,0,8,-116.507965,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,19,5,0,8,0,7,-116.506958,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,19,5,0,8,0,7,-116.462181,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,20,4,0,11,0,8,-116.433945,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,18,6,0,4,4,0,-116.425354,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,20,4,0,11,0,8,-116.381439,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,20,4,1,8,4,4,-116.368843,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
12,18,6,0,6,0,2,-116.360909,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,18,6,0,6,0,2,-116.339745,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,18,6,0,6,2,0,-116.300522,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,19,5,0,7,5,3,-116.288612,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0
12,19,5,1,5,4,1,-116.272171,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,19,5,0,8,0,7,-116.266792,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,18,6,0,4,4,0,-116.257828,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,19,5,0,8,0,7,-116.256744,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,19,5,0,7,5,3,-116.251053,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0
12,19,5,0,7,5,3,-116.238983,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0
12,19,5,1,5,4,1,-116.200325,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,19,5,0,7,5,3,-116.198013,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0
12,18,6,0,4,4,0,-116.15995,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,19,5,0,7,5,3,-116.15976,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0
12,18,6,0,6,2,0,-116.155418,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
12,19,5,0,7,6,3,-116.146317,0.7916666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
13,21,5,0,9,2,7,-130.535187,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.475296,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.348526,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.281265,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-130.258255,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-130.204285,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.124069,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.108139,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.082031,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-130.01944,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-129.804428,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-129.790497,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.726685,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.726608,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-129.706802,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-129.640518,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.631195,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.588226,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.587479,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.55983,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.557434,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.549561,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.54245,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.534042,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-129.521362,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,8,3,6,-129.518234,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-129.500214,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.487961,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-129.481216,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-129.475143,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.465607,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.445343,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.396606,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.393005,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.392883,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.314865,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.270798,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-129.266083,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-129.242554,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.235031,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,3,6,-129.231415,0.8076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
13,21,5,0,9,2,7,-129.207291,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.203644,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.186829,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.175293,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.121811,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.120926,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,8,6,3,-129.112411,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.103333,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
13,21,5,0,9,2,7,-129.092194,0.8076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
14,23,5,0,10,2,4,-142.923737,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.840942,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.588196,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.555344,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.495667,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.476944,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.465775,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.395248,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.365097,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.311386,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.281586,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.209747,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.170532,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.140594,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-142.133087,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.948013,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.942337,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.85759,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.66449,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.602951,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.592606,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.554749,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.492706,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.487335,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.483597,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,22,6,0,7,2,5,-141.46907,0.7857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
14,23,5,0,10,2,4,-141.468063,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.416229,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,22,6,0,6,5,6,-141.413803,0.7857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.0,0.0
14,23,5,0,10,2,4,-141.40683,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,22,6,0,6,5,6,-141.378342,0.7857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.0,0.0
14,23,5,0,10,2,4,-141.366196,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.356781,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.287399,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.277496,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.276413,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.269379,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
14,23,5,0,10,2,4,-141.260117,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
